"state_no_vec","z","z_true","pr_post"
"619 621 668 670 716 717 718 719 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","-4 -20","716","0.0094 0.0054 0.0132 0.0057 0.0021 0.0141 0.0029 0.0111 0.0042 0.0054 0.0054 0.0017 0.0028 0.0057 0.0032 0.0021 0.0096 0.0018 0.0046 0.0045 0.0013 0.0039 0.0131 0.0070 0.0093 0.0088 0.0204 0.0035 0.0115 0.0091 0.0057 0.0053 0.0131 0.0047 0.0072 0.0051 0.0006 0.0016 0.0079 0.0087 0.0054 0.0036 0.0013 0.0020 0.0015 0.0030 0.0044 0.0164 0.0062 0.0037 0.0006 0.0017 0.0008 0.0066 0.0353 0.0852 0.0664 0.0182 0.0106 0.0051 0.0064 0.0019 0.0066 0.0212 0.0353 0.1528 0.1024 0.0130 0.0152 0.0005 0.0008 0.0053 0.0028 0.0061 0.0093 0.0054 0.0110 0.0038 0.0005 0.0008 0.0023 0.0056 0.0028 0.0038 0.0003 0.0044 0.0063 0.0008 0.0028 0.0009 0.0063 0.0057 0.0004 0.0006 0.0010 0.0003 0.0019 0.0035 0.0050 0.0012 0.0009 0.0009 0.0009"
"618 620 668 669 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","27 32","765","0.0063 0.0081 0.0007 0.0024 0.0022 0.0057 0.0014 0.0156 0.0004 0.0064 0.0015 0.0023 0.0013 0.0044 0.0030 0.0017 0.0021 0.0040 0.0034 0.0043 0.0026 0.0070 0.0006 0.0071 0.0059 0.0131 0.0032 0.0133 0.0129 0.0076 0.0039 0.0045 0.0076 0.0109 0.0064 0.0096 0.0057 0.0062 0.0004 0.0029 0.0128 0.0050 0.0043 0.0046 0.0010 0.0013 0.0011 0.0024 0.0041 0.0106 0.0119 0.0033 0.0004 0.0015 0.0006 0.0062 0.0300 0.0897 0.0654 0.0211 0.0134 0.0079 0.0071 0.0014 0.0057 0.0173 0.0361 0.1424 0.1270 0.0126 0.0244 0.0004 0.0006 0.0056 0.0024 0.0074 0.0093 0.0084 0.0106 0.0029 0.0007 0.0006 0.0035 0.0054 0.0050 0.0041 0.0005 0.0040 0.0099 0.0010 0.0021 0.0008 0.0081 0.0065 0.0007 0.0006 0.0004 0.0023 0.0037 0.0063 0.0016 0.0015 0.0008 0.0013"
"619 621 668 670 716 717 718 719 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","4 -12","766","0.0099 0.0055 0.0157 0.0063 0.0025 0.0162 0.0039 0.0142 0.0045 0.0059 0.0067 0.0025 0.0036 0.0057 0.0038 0.0023 0.0093 0.0022 0.0052 0.0052 0.0015 0.0045 0.0133 0.0083 0.0094 0.0100 0.0231 0.0039 0.0111 0.0075 0.0061 0.0059 0.0132 0.0049 0.0064 0.0042 0.0006 0.0017 0.0085 0.0099 0.0044 0.0030 0.0013 0.0017 0.0014 0.0030 0.0040 0.0165 0.0072 0.0035 0.0006 0.0017 0.0007 0.0063 0.0330 0.0809 0.0672 0.0198 0.0115 0.0058 0.0065 0.0018 0.0062 0.0190 0.0330 0.1483 0.0984 0.0131 0.0160 0.0004 0.0007 0.0050 0.0026 0.0062 0.0087 0.0056 0.0106 0.0034 0.0005 0.0007 0.0026 0.0054 0.0027 0.0035 0.0003 0.0043 0.0059 0.0008 0.0023 0.0007 0.0061 0.0052 0.0003 0.0005 0.0008 0.0003 0.0018 0.0030 0.0047 0.0011 0.0009 0.0007 0.0008"
"618 620 668 669 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","13 32","816","0.0084 0.0085 0.0011 0.0031 0.0021 0.0095 0.0025 0.0229 0.0005 0.0081 0.0027 0.0041 0.0023 0.0049 0.0053 0.0021 0.0039 0.0042 0.0037 0.0035 0.0047 0.0099 0.0008 0.0071 0.0057 0.0104 0.0049 0.0126 0.0107 0.0103 0.0049 0.0042 0.0049 0.0127 0.0068 0.0065 0.0034 0.0032 0.0009 0.0036 0.0130 0.0044 0.0022 0.0024 0.0022 0.0026 0.0020 0.0033 0.0048 0.0115 0.0113 0.0021 0.0010 0.0031 0.0010 0.0084 0.0354 0.0919 0.0565 0.0164 0.0090 0.0045 0.0038 0.0030 0.0098 0.0253 0.0437 0.1451 0.1118 0.0095 0.0153 0.0009 0.0010 0.0080 0.0030 0.0077 0.0084 0.0061 0.0069 0.0045 0.0009 0.0007 0.0031 0.0041 0.0031 0.0064 0.0004 0.0040 0.0074 0.0018 0.0035 0.0009 0.0071 0.0049 0.0016 0.0012 0.0006 0.0024 0.0035 0.0048 0.0010 0.0008 0.0009 0.0007"
"618 619 621 668 669 670 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","38 6","867","0.0003 0.0074 0.0055 0.0126 0.0003 0.0056 0.0021 0.0126 0.0041 0.0130 0.0005 0.0032 0.0049 0.0047 0.0022 0.0032 0.0045 0.0041 0.0020 0.0083 0.0024 0.0051 0.0062 0.0017 0.0042 0.0124 0.0088 0.0096 0.0087 0.0204 0.0041 0.0116 0.0075 0.0044 0.0058 0.0137 0.0049 0.0040 0.0031 0.0008 0.0016 0.0089 0.0073 0.0032 0.0030 0.0014 0.0020 0.0013 0.0028 0.0044 0.0162 0.0069 0.0032 0.0007 0.0023 0.0008 0.0075 0.0341 0.0828 0.0667 0.0208 0.0121 0.0056 0.0072 0.0023 0.0070 0.0217 0.0345 0.1464 0.1076 0.0127 0.0154 0.0006 0.0009 0.0063 0.0031 0.0063 0.0102 0.0061 0.0098 0.0043 0.0005 0.0008 0.0028 0.0053 0.0027 0.0040 0.0004 0.0043 0.0071 0.0011 0.0032 0.0008 0.0062 0.0057 0.0004 0.0006 0.0012 0.0004 0.0019 0.0032 0.0051 0.0011 0.0010 0.0008 0.0010"
"618 620 668 669 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","13 -2","917","0.0142 0.0173 0.0026 0.0051 0.0042 0.0127 0.0043 0.0329 0.0020 0.0146 0.0035 0.0051 0.0033 0.0067 0.0067 0.0028 0.0046 0.0056 0.0056 0.0052 0.0062 0.0124 0.0013 0.0101 0.0083 0.0152 0.0063 0.0159 0.0148 0.0112 0.0058 0.0049 0.0044 0.0140 0.0081 0.0081 0.0032 0.0032 0.0008 0.0036 0.0138 0.0051 0.0029 0.0029 0.0018 0.0018 0.0014 0.0029 0.0043 0.0114 0.0096 0.0025 0.0007 0.0024 0.0008 0.0072 0.0303 0.0823 0.0590 0.0172 0.0102 0.0056 0.0044 0.0022 0.0072 0.0195 0.0343 0.1269 0.0999 0.0098 0.0155 0.0006 0.0008 0.0060 0.0024 0.0063 0.0072 0.0059 0.0064 0.0031 0.0006 0.0005 0.0027 0.0039 0.0026 0.0040 0.0003 0.0032 0.0059 0.0011 0.0021 0.0005 0.0051 0.0039 0.0002 0.0009 0.0007 0.0004 0.0015 0.0022 0.0036 0.0009 0.0007 0.0005 0.0006"
"618 619 621 668 669 670 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","46 -29","918","0.0007 0.0163 0.0124 0.0222 0.0008 0.0116 0.0035 0.0201 0.0077 0.0233 0.0019 0.0047 0.0072 0.0069 0.0032 0.0042 0.0061 0.0054 0.0030 0.0116 0.0035 0.0063 0.0080 0.0021 0.0061 0.0161 0.0120 0.0109 0.0117 0.0252 0.0048 0.0123 0.0092 0.0040 0.0066 0.0143 0.0055 0.0039 0.0038 0.0006 0.0019 0.0089 0.0088 0.0038 0.0035 0.0011 0.0014 0.0011 0.0024 0.0037 0.0148 0.0075 0.0038 0.0005 0.0016 0.0006 0.0055 0.0271 0.0731 0.0593 0.0202 0.0121 0.0063 0.0077 0.0017 0.0052 0.0166 0.0283 0.1252 0.0965 0.0116 0.0153 0.0004 0.0006 0.0045 0.0023 0.0052 0.0081 0.0053 0.0089 0.0028 0.0004 0.0006 0.0023 0.0045 0.0024 0.0029 0.0036 0.0056 0.0006 0.0020 0.0005 0.0043 0.0041 0.0002 0.0004 0.0007 0.0002 0.0012 0.0022 0.0037 0.0009 0.0008 0.0005 0.0007"
"618 619 620 668 669 670 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","39 50","968","0.0115 0.0002 0.0181 0.0022 0.0042 0.0005 0.0048 0.0078 0.0034 0.0253 0.0026 0.0145 0.0021 0.0031 0.0024 0.0051 0.0042 0.0025 0.0031 0.0049 0.0057 0.0056 0.0045 0.0089 0.0011 0.0095 0.0094 0.0172 0.0051 0.0174 0.0175 0.0085 0.0050 0.0061 0.0044 0.0119 0.0075 0.0098 0.0044 0.0046 0.0003 0.0032 0.0123 0.0059 0.0045 0.0051 0.0008 0.0011 0.0009 0.0020 0.0032 0.0113 0.0119 0.0044 0.0004 0.0013 0.0005 0.0049 0.0248 0.0761 0.0629 0.0218 0.0148 0.0100 0.0086 0.0013 0.0047 0.0143 0.0290 0.1284 0.1085 0.0124 0.0234 0.0004 0.0005 0.0045 0.0021 0.0063 0.0082 0.0071 0.0101 0.0025 0.0005 0.0031 0.0051 0.0041 0.0033 0.0003 0.0040 0.0080 0.0008 0.0017 0.0005 0.0059 0.0051 0.0006 0.0005 0.0003 0.0016 0.0027 0.0050 0.0013 0.0012 0.0005 0.0010"
"618 619 620 621 668 669 670 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1370 1371 1372 1373 1418 1421 1422 1467 1468 1470 1471 1472 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","38 37","1018","0.0005 0.0103 0.0003 0.0086 0.0120 0.0005 0.0085 0.0017 0.0105 0.0044 0.0148 0.0017 0.0021 0.0032 0.0039 0.0021 0.0020 0.0041 0.0028 0.0024 0.0089 0.0029 0.0036 0.0051 0.0013 0.0055 0.0148 0.0118 0.0069 0.0121 0.0247 0.0036 0.0089 0.0092 0.0051 0.0055 0.0117 0.0066 0.0054 0.0057 0.0002 0.0017 0.0084 0.0105 0.0066 0.0062 0.0005 0.0008 0.0007 0.0017 0.0028 0.0149 0.0087 0.0071 0.0002 0.0008 0.0004 0.0040 0.0238 0.0741 0.0678 0.0260 0.0173 0.0115 0.0140 0.0010 0.0037 0.0124 0.0258 0.1310 0.1078 0.0155 0.0257 0.0003 0.0004 0.0035 0.0020 0.0060 0.0092 0.0072 0.0155 0.0024 0.0005 0.0029 0.0066 0.0044 0.0028 0.0050 0.0084 0.0006 0.0018 0.0006 0.0066 0.0064 0.0003 0.0005 0.0002 0.0017 0.0033 0.0062 0.0018 0.0017 0.0006 0.0014"
"618 619 620 668 669 670 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","12 43","1019","0.0070 0.0002 0.0111 0.0013 0.0022 0.0004 0.0029 0.0051 0.0022 0.0148 0.0018 0.0083 0.0014 0.0020 0.0017 0.0034 0.0028 0.0021 0.0021 0.0040 0.0047 0.0035 0.0035 0.0066 0.0008 0.0078 0.0073 0.0117 0.0045 0.0139 0.0131 0.0077 0.0047 0.0053 0.0043 0.0111 0.0069 0.0083 0.0047 0.0050 0.0033 0.0121 0.0061 0.0048 0.0051 0.0008 0.0012 0.0011 0.0023 0.0034 0.0123 0.0124 0.0043 0.0013 0.0007 0.0055 0.0300 0.0853 0.0655 0.0204 0.0129 0.0087 0.0070 0.0015 0.0061 0.0177 0.0354 0.1493 0.1096 0.0128 0.0240 0.0005 0.0007 0.0055 0.0021 0.0077 0.0088 0.0072 0.0116 0.0035 0.0007 0.0034 0.0058 0.0047 0.0053 0.0004 0.0052 0.0094 0.0014 0.0028 0.0009 0.0090 0.0065 0.0010 0.0008 0.0005 0.0028 0.0043 0.0068 0.0017 0.0014 0.0009 0.0011"
"618 619 621 668 669 670 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","35 7","1069","0.0005 0.0084 0.0072 0.0092 0.0004 0.0066 0.0014 0.0079 0.0038 0.0108 0.0016 0.0017 0.0026 0.0032 0.0022 0.0016 0.0042 0.0024 0.0025 0.0090 0.0030 0.0031 0.0051 0.0011 0.0050 0.0128 0.0107 0.0067 0.0104 0.0208 0.0037 0.0092 0.0081 0.0060 0.0055 0.0120 0.0060 0.0061 0.0064 0.0003 0.0016 0.0092 0.0091 0.0066 0.0060 0.0004 0.0010 0.0009 0.0019 0.0034 0.0155 0.0089 0.0059 0.0003 0.0008 0.0005 0.0050 0.0281 0.0823 0.0669 0.0244 0.0156 0.0089 0.0120 0.0011 0.0045 0.0150 0.0296 0.1341 0.1130 0.0147 0.0233 0.0003 0.0006 0.0044 0.0023 0.0063 0.0098 0.0072 0.0148 0.0032 0.0006 0.0028 0.0064 0.0043 0.0034 0.0004 0.0049 0.0091 0.0008 0.0026 0.0009 0.0078 0.0073 0.0003 0.0005 0.0008 0.0003 0.0022 0.0040 0.0066 0.0018 0.0016 0.0009 0.0014"
"618 620 668 669 670 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","24 17","1070","0.0069 0.0139 0.0014 0.0022 0.0006 0.0038 0.0035 0.0019 0.0128 0.0020 0.0087 0.0009 0.0013 0.0019 0.0041 0.0018 0.0024 0.0015 0.0044 0.0054 0.0053 0.0026 0.0056 0.0008 0.0082 0.0097 0.0176 0.0039 0.0165 0.0219 0.0064 0.0045 0.0062 0.0078 0.0103 0.0078 0.0093 0.0080 0.0089 0.0028 0.0127 0.0067 0.0077 0.0077 0.0005 0.0008 0.0007 0.0019 0.0031 0.0125 0.0124 0.0056 0.0008 0.0005 0.0043 0.0251 0.0780 0.0706 0.0245 0.0167 0.0117 0.0099 0.0007 0.0038 0.0127 0.0277 0.1343 0.1089 0.0146 0.0284 0.0002 0.0004 0.0038 0.0017 0.0063 0.0085 0.0078 0.0127 0.0023 0.0005 0.0003 0.0031 0.0060 0.0049 0.0031 0.0004 0.0042 0.0085 0.0008 0.0017 0.0007 0.0078 0.0061 0.0001 0.0005 0.0005 0.0003 0.0021 0.0034 0.0057 0.0015 0.0014 0.0007 0.0010"
"618 619 620 621 668 669 670 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","-3 36","1120","0.0003 0.0080 0.0002 0.0050 0.0087 0.0003 0.0055 0.0002 0.0017 0.0083 0.0041 0.0093 0.0013 0.0022 0.0027 0.0043 0.0023 0.0018 0.0043 0.0023 0.0027 0.0075 0.0023 0.0035 0.0049 0.0010 0.0054 0.0117 0.0096 0.0070 0.0130 0.0206 0.0046 0.0092 0.0075 0.0066 0.0070 0.0118 0.0057 0.0075 0.0059 0.0022 0.0099 0.0087 0.0060 0.0039 0.0007 0.0015 0.0014 0.0027 0.0037 0.0168 0.0087 0.0041 0.0010 0.0007 0.0058 0.0317 0.0866 0.0642 0.0213 0.0120 0.0065 0.0068 0.0016 0.0064 0.0187 0.0355 0.1490 0.1071 0.0129 0.0188 0.0004 0.0008 0.0054 0.0025 0.0072 0.0085 0.0062 0.0117 0.0037 0.0004 0.0007 0.0029 0.0055 0.0035 0.0049 0.0004 0.0049 0.0074 0.0012 0.0031 0.0010 0.0078 0.0061 0.0009 0.0011 0.0004 0.0026 0.0042 0.0058 0.0013 0.0010 0.0010 0.0009"
"618 620 668 669 670 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","28 39","1170","0.0044 0.0066 0.0010 0.0014 0.0004 0.0018 0.0031 0.0016 0.0096 0.0012 0.0048 0.0009 0.0014 0.0015 0.0029 0.0016 0.0020 0.0014 0.0028 0.0042 0.0030 0.0022 0.0051 0.0006 0.0055 0.0074 0.0111 0.0037 0.0121 0.0148 0.0060 0.0049 0.0060 0.0071 0.0092 0.0077 0.0072 0.0058 0.0061 0.0002 0.0027 0.0124 0.0057 0.0041 0.0044 0.0005 0.0012 0.0010 0.0021 0.0038 0.0128 0.0113 0.0037 0.0002 0.0009 0.0006 0.0057 0.0306 0.0898 0.0683 0.0215 0.0142 0.0077 0.0077 0.0011 0.0053 0.0172 0.0346 0.1508 0.1243 0.0136 0.0234 0.0004 0.0006 0.0054 0.0025 0.0073 0.0109 0.0079 0.0123 0.0036 0.0007 0.0007 0.0033 0.0063 0.0051 0.0045 0.0005 0.0052 0.0111 0.0012 0.0031 0.0011 0.0098 0.0082 0.0003 0.0007 0.0010 0.0005 0.0030 0.0048 0.0078 0.0019 0.0017 0.0012 0.0016"
"618 619 621 668 669 670 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1115 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","35 -6","1220","0.0003 0.0058 0.0048 0.0067 0.0003 0.0044 0.0011 0.0057 0.0033 0.0071 0.0011 0.0012 0.0018 0.0030 0.0022 0.0012 0.0031 0.0015 0.0022 0.0064 0.0026 0.0023 0.0037 0.0009 0.0049 0.0110 0.0114 0.0051 0.0117 0.0235 0.0035 0.0074 0.0070 0.0073 0.0060 0.0111 0.0067 0.0074 0.0055 0.0002 0.0018 0.0096 0.0078 0.0057 0.0052 0.0005 0.0009 0.0008 0.0021 0.0033 0.0152 0.0085 0.0052 0.0002 0.0008 0.0005 0.0048 0.0281 0.0829 0.0726 0.0248 0.0159 0.0098 0.0111 0.0008 0.0042 0.0143 0.0301 0.1449 0.1150 0.0156 0.0249 0.0002 0.0005 0.0043 0.0023 0.0069 0.0096 0.0083 0.0149 0.0028 0.0005 0.0008 0.0034 0.0073 0.0046 0.0035 0.0005 0.0051 0.0096 0.0009 0.0022 0.0010 0.0093 0.0081 0.0002 0.0006 0.0007 0.0003 0.0026 0.0044 0.0076 0.0020 0.0019 0.0009 0.0014"
"618 620 668 669 670 671 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","21 22","1270","0.0039 0.0064 0.0009 0.0013 0.0003 0.0017 0.0023 0.0015 0.0084 0.0013 0.0043 0.0006 0.0009 0.0017 0.0025 0.0011 0.0019 0.0010 0.0028 0.0045 0.0030 0.0017 0.0041 0.0006 0.0062 0.0083 0.0131 0.0031 0.0162 0.0193 0.0049 0.0045 0.0064 0.0081 0.0087 0.0081 0.0079 0.0063 0.0062 0.0026 0.0124 0.0077 0.0058 0.0053 0.0004 0.0007 0.0008 0.0019 0.0033 0.0131 0.0119 0.0050 0.0006 0.0004 0.0042 0.0272 0.0888 0.0770 0.0260 0.0165 0.0097 0.0083 0.0007 0.0038 0.0132 0.0304 0.1457 0.1258 0.0161 0.0281 0.0002 0.0004 0.0038 0.0020 0.0069 0.0097 0.0085 0.0135 0.0024 0.0007 0.0007 0.0032 0.0066 0.0050 0.0032 0.0005 0.0050 0.0093 0.0007 0.0019 0.0009 0.0089 0.0070 0.0002 0.0005 0.0006 0.0003 0.0024 0.0041 0.0064 0.0017 0.0015 0.0008 0.0012"
"618 619 621 668 669 670 716 717 718 719 720 765 766 768 769 816 819 867 869 870 871 917 918 919 920 921 922 968 971 972 1018 1019 1021 1022 1069 1070 1071 1072 1073 1119 1120 1121 1123 1124 1165 1166 1167 1168 1169 1170 1171 1174 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1368 1369 1370 1371 1372 1373 1418 1420 1421 1422 1467 1468 1470 1471 1472 1515 1516 1517 1518 1520 1521 1522 1523 1524 1570 1574","24 57","1221","0.0001 0.0024 0.0017 0.0030 0.0001 0.0018 0.0006 0.0029 0.0019 0.0033 0.0006 0.0007 0.0009 0.0016 0.0012 0.0006 0.0019 0.0008 0.0016 0.0043 0.0016 0.0015 0.0023 0.0005 0.0035 0.0081 0.0078 0.0035 0.0100 0.0164 0.0028 0.0056 0.0066 0.0051 0.0054 0.0091 0.0055 0.0054 0.0050 0.0018 0.0090 0.0072 0.0048 0.0045 0.0003 0.0009 0.0009 0.0021 0.0032 0.0152 0.0099 0.0046 0.0006 0.0005 0.0046 0.0296 0.0878 0.0747 0.0250 0.0160 0.0083 0.0096 0.0009 0.0048 0.0154 0.0341 0.1663 0.1259 0.0166 0.0252 0.0003 0.0006 0.0047 0.0025 0.0080 0.0107 0.0086 0.0160 0.0033 0.0008 0.0009 0.0038 0.0077 0.0053 0.0047 0.0006 0.0063 0.0115 0.0011 0.0028 0.0013 0.0115 0.0095 0.0003 0.0009 0.0009 0.0004 0.0035 0.0062 0.0096 0.0023 0.0020 0.0014 0.0018"
